0.908333;0.538462;0.640884;0.688474;0.611185;0.263158;0.500000;
 0.392418;0.567071
0.963889;0.717949;0.801105;0.700935;0.525965;0.452632;0.484605;
 0.409785;0.566862
0.977778;0.538462;0.812155;0.601246;0.623169;0.305263;0.415325;
 0.375877;0.531550
0.972222;0.641026;0.834254;0.713396;0.629827;0.221053;0.380336;
 0.378366;0.519641
0.952778;0.487179;0.798343;0.719626;0.600533;0.189474;0.523793;
 0.435860;0.595069
0.900000;0.615385;0.820442;0.694704;0.544607;0.326316;0.531141;
 0.427104;0.590472
0.911111;0.666667;0.875691;0.828660;0.878828;0.589474;0.916725;
 0.822448;0.892812
0.950000;0.666667;0.861878;0.825545;0.893475;0.515789;0.917425;
 0.827779;0.895738
0.930556;0.794872;0.812155;0.797508;0.841545;0.557895;0.886984;
 0.777348;0.864187

nfeat: 36300
