0.850575;1.000000;0.756757;0.754098;0.863905;0.968085;0.803279;0.923729;0.892943;
 0.802751;0.887368
0.919540;0.975000;0.756757;0.819672;0.869823;0.968085;0.868852;0.915254;0.903708;
 0.828073;0.901838
0.724138;0.775000;0.500000;0.754098;0.745562;0.877660;0.655738;0.822034;0.848086;
 0.673789;0.815800
0.931035;0.925000;0.783784;0.868852;0.905325;0.978723;0.918033;0.923729;0.916866;
 0.854596;0.917090
0.867816;0.800000;0.648649;0.852459;0.721893;0.909574;0.770492;0.838983;0.789474;
 0.663740;0.798592
0.867816;0.800000;0.648649;0.852459;0.721893;0.909574;0.770492;0.838983;0.789474;
 0.663740;0.798592
0.896552;0.800000;0.621622;0.770492;0.763314;0.914894;0.770492;0.830508;0.811603;
 0.687881;0.815018
0.798851;0.850000;0.635135;0.852459;0.828402;0.909574;0.737705;0.881356;0.851077;
 0.727869;0.842785
0.862069;0.825000;0.689189;0.770492;0.763314;0.920213;0.770492;0.881356;0.830742;
 0.710550;0.830270
0.844828;0.950000;0.756757;0.885246;0.834320;0.936170;0.770492;0.906780;0.876794;
 0.779284;0.872898
0.850575;1.000000;0.756757;0.754098;0.863905;0.968085;0.803279;0.923729;0.892943;
 0.802751;0.887368
0.839080;0.875000;0.675676;0.901639;0.804734;0.904255;0.803279;0.805085;0.857057;
 0.737244;0.848260
0.798851;0.850000;0.635135;0.852459;0.828402;0.909574;0.737705;0.881356;0.851077;
 0.727869;0.842785
0.896552;0.800000;0.621622;0.770492;0.763314;0.914894;0.770492;0.830508;0.811603;
 0.687881;0.815018
0.827586;0.975000;0.689189;0.852459;0.846154;0.952128;0.754098;0.906780;0.870215;
 0.769139;0.866641
0.919540;0.975000;0.756757;0.819672;0.869823;0.968085;0.868852;0.915254;0.903708;
 0.828073;0.901838
0.965517;0.975000;0.851351;0.950820;0.958580;0.989362;0.901639;0.966102;0.965311;
 0.931403;0.961674
0.724138;0.775000;0.500000;0.754098;0.745562;0.877660;0.655738;0.822034;0.848086;
 0.673789;0.815800
0.919540;0.975000;0.756757;0.819672;0.869823;0.968085;0.868852;0.915254;0.903708;
 0.828073;0.901838
0.965517;0.975000;0.851351;0.950820;0.958580;0.989362;0.901639;0.966102;0.965311;
 0.931403;0.961674

nfeat: 211600
